Web link,URN,Linked Education URN,Provision type,Registration date,Registration status,Name,Address 1,Address 2,Town,County,Postcode,Ofsted region,Government Office Region,Local authority,Parliamentary constituency,Sector,Places,Short-break-only children's home,Organisation which owns the provider,Inspection event type,Inspection date,Inspection publication date,Inspection event number,Inspection overall experiences and progress of children and young people,Inspection outcomes in education and related learning activities,Inspection health services,Inspection how well children and young people are helped and protected,Inspection the effectiveness of leaders and managers,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC470457,,Children's home,06/12/2013,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,West Midlands,West Midlands,Birmingham,"Birmingham, Erdington",Private,3.00,0,Care And Management Services Limited,Monitoring inspection,10/08/2021,16/09/2021,10198595,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC470479,,Children's home,08/01/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South West,South West,Dorset,Christchurch,Private,4.00,0,Beaufort Care Group Limited,Full inspection,26/05/2021,21/07/2021,10186017,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC470513,,Residential special school (registered as a children's home),07/01/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,Kent,South Thanet,Local Authority,56.00,0,Wandsworth Borough Council,Monitoring inspection,28/06/2021,13/08/2021,10198185,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC470513,,Residential special school (registered as a children's home),07/01/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,Kent,South Thanet,Local Authority,56.00,0,Wandsworth Borough Council,Full inspection,21/04/2021,08/06/2021,10185306,Requires improvement to be good,,,Requires improvement to be good,Inadequate,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC470513,,Residential special school (registered as a children's home),07/01/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,Kent,South Thanet,Local Authority,56.00,0,Wandsworth Borough Council,Monitoring inspection,21/05/2021,08/07/2021,10195143,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC470513,,Residential special school (registered as a children's home),07/01/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,Kent,South Thanet,Local Authority,56.00,0,Wandsworth Borough Council,Interim inspection,19/01/2022,28/02/2022,10212854,Improved effectiveness,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC470585,,Children's home,27/09/2013,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East of England,East of England,Norfolk,Great Yarmouth,Private,6.00,0,Flying Spur Limited,Full inspection,08/11/2021,20/12/2021,10185756,Requires improvement to be good,,,Requires improvement to be good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC470645,,Children's home,21/10/2013,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East of England,East of England,Hertfordshire,Hertford and Stortford,Private,4.00,0,SureCare Residential Ltd,Full inspection,22/07/2021,20/08/2021,10185495,Outstanding,,,Outstanding,Outstanding,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC470797,,Children's home,16/10/2013,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,North West,North West,Bolton,Bolton North East,Voluntary,4.00,0,Birtenshaw,Full inspection,05/10/2021,11/11/2021,10185092,Good,,,Good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC470928,,Children's home,20/12/2013,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East Midlands,East Midlands,Nottingham,Nottingham East,Local Authority,4.00,0,Nottingham City Council,Full inspection,14/12/2021,27/01/2022,10187578,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC471058,,Children's home,03/12/2013,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South West,South West,Plymouth,"Plymouth, Sutton and Devonport",Private,1.00,0,Cambian Childcare Limited,Full inspection,10/01/2022,14/02/2022,10187086,Requires improvement to be good,,,Requires improvement to be good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC471153,,Children's home,24/04/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East of England,East of England,Essex,Saffron Walden,Private,2.00,0,Cambian Childcare Limited,Full inspection,05/10/2021,03/11/2021,10187427,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC471178,,Children's home,29/11/2013,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Barnsley,Barnsley East,Private,5.00,0,Dove Adolescent Services Limited,Full inspection,01/02/2022,07/03/2022,10185611,Good,,,Good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC471289,,Children's home,05/02/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,North West,North West,Knowsley,Garston and Halewood,Voluntary,4.00,0,New Start,Full inspection,14/07/2021,24/08/2021,10186996,Requires improvement to be good,,,Requires improvement to be good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC471581,,Children's home,29/11/2013,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,West Midlands,West Midlands,Staffordshire,Cannock Chase,Private,2.00,0,Albrighton Care Limited,Full inspection,09/06/2021,09/07/2021,10185090,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC471672,,Children's home,21/05/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,West Midlands,West Midlands,Birmingham,"Birmingham, Yardley",Private,4.00,0,Serenity Specialist Care Ltd,Interim inspection,19/01/2022,07/03/2022,10217212,Improved effectiveness,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC471672,,Children's home,21/05/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,West Midlands,West Midlands,Birmingham,"Birmingham, Yardley",Private,4.00,0,Serenity Specialist Care Ltd,Full inspection,29/09/2021,23/11/2021,10186921,Requires improvement to be good,,,Requires improvement to be good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC471856,,Children's home,09/12/2013,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East of England,East of England,Norfolk,North Norfolk,Private,6.00,0,PCT Care Services Limited,Full inspection,15/12/2021,25/01/2022,10185637,Good,,,Good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC472102,,Children's home,05/03/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,Hampshire,New Forest East,Private,10.00,0,Aspris Children's Services Limited,Full inspection,08/12/2021,25/01/2022,10186153,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC472125,,Independent Fostering Agency,30/01/2014,Active,Ideal Fostering,Anchor House,4 Bridgeman Street  ,Walsall,,WS2 9NW,West Midlands,West Midlands,Walsall,Walsall South,Private,,0,Ideal Fostering Limited,Full inspection,08/11/2021,28/01/2022,10213238,Requires improvement to be good,,,Requires improvement to be good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC472139,,Children's home,13/11/2013,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,West Berkshire,Wokingham,Private,3.00,0,Amegreen Children's Services Limited,Monitoring inspection,12/10/2021,09/11/2021,10209665,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC472139,,Children's home,13/11/2013,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,West Berkshire,Wokingham,Private,3.00,0,Amegreen Children's Services Limited,Full inspection,21/07/2021,08/09/2021,10185761,Good,,,Good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC472164,,Children's home,13/11/2013,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,West Berkshire,Wokingham,Private,4.00,0,Amegreen Children's Services Limited,Full inspection,29/06/2021,04/08/2021,10186575,Good,,,Requires improvement to be good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC472325,,Children's home,25/01/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,West Midlands,West Midlands,Staffordshire,Staffordshire Moorlands,Private,2.00,0,Aspireone Care Ltd,Full inspection,21/09/2021,02/11/2021,10185142,Outstanding,,,Outstanding,Outstanding,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC472374,,Children's home,03/01/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",North East,Middlesbrough,Middlesbrough,Local Authority,4.00,0,Middlesbrough Borough Council,Full inspection,09/11/2021,14/12/2021,10186036,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC472381,,Children's home,03/01/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",North East,Middlesbrough,Middlesbrough South and East Cleveland,Local Authority,3.00,0,Middlesbrough Borough Council,Full inspection,07/03/2022,20/04/2022,10185758,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC472392,,Children's home,03/01/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",North East,Middlesbrough,Middlesbrough,Local Authority,4.00,0,Middlesbrough Borough Council,Full inspection,01/03/2022,19/04/2022,10186854,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC472417,,Children's home,10/01/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",North East,Hartlepool,Hartlepool,Local Authority,4.00,0,Hartlepool Borough Council,Full inspection,25/08/2021,29/09/2021,10187057,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC472449,,Children's home,10/12/2013,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,North Lincolnshire,Scunthorpe,Local Authority,6.00,0,North Lincolnshire Council,Full inspection,08/11/2021,20/01/2022,10186160,Outstanding,,,Outstanding,Outstanding,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC472465,,Children's home,05/02/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,West Midlands,West Midlands,Dudley,Halesowen and Rowley Regis,Private,5.00,0,Cambian Childcare Limited,Full inspection,08/02/2022,24/03/2022,10187230,Good,,,Requires improvement to be good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC472680,,Children's home,31/01/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,North West,North West,Manchester,"Manchester, Gorton",Private,5.00,0,New Horizons-(stockport) Ltd,Full inspection,14/12/2021,28/01/2022,10186858,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC472795,,Children's home,02/01/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",North East,Newcastle upon Tyne,Newcastle upon Tyne East,Private,5.00,0,Artemis Support Limited,Full inspection,02/11/2021,02/12/2021,10186866,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC472977,,Children's home,30/01/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Bradford,Bradford East,Local Authority,15.00,0,City of Bradford Metropolitan District Council,Full inspection,26/05/2021,01/07/2021,10187445,Inadequate,,,Requires improvement to be good,Inadequate,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC472977,,Children's home,30/01/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Bradford,Bradford East,Local Authority,15.00,0,City of Bradford Metropolitan District Council,Monitoring inspection,11/06/2021,13/07/2021,10197967,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC472977,,Children's home,30/01/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Bradford,Bradford East,Local Authority,15.00,0,City of Bradford Metropolitan District Council,Monitoring inspection,15/07/2021,17/08/2021,10197091,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC472977,,Children's home,30/01/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Bradford,Bradford East,Local Authority,15.00,0,City of Bradford Metropolitan District Council,Monitoring inspection,17/08/2021,24/09/2021,10202618,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC472977,,Children's home,30/01/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Bradford,Bradford East,Local Authority,15.00,0,City of Bradford Metropolitan District Council,Monitoring inspection,05/10/2021,03/12/2021,10207546,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC472977,,Children's home,30/01/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Bradford,Bradford East,Local Authority,15.00,0,City of Bradford Metropolitan District Council,Full inspection,09/12/2021,04/02/2022,10216301,Requires improvement to be good,,,Requires improvement to be good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC473329,,Children's home,17/12/2013,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,West Berkshire,Wokingham,Private,5.00,0,Amegreen Children's Services Limited,Full inspection,17/11/2021,19/01/2022,10185203,Outstanding,,,Outstanding,Outstanding,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC473375,,Children's home,20/01/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,North West,North West,Knowsley,St Helens South and Whiston,Private,2.00,0,Continuum Support - Care Services Ltd,Full inspection,30/11/2021,20/01/2022,10185716,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC473404,,Children's home,29/11/2013,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,Kent,Dover,Private,5.00,0,Back On Track Children's Services Se Ltd.,Monitoring inspection,25/01/2022,18/03/2022,10209701,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC473404,,Children's home,29/11/2013,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,Kent,Dover,Private,5.00,0,Back On Track Children's Services Se Ltd.,Monitoring inspection,16/02/2022,08/04/2022,10225643,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC473473,,Children's home,14/03/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,North West,North West,Rochdale,Rochdale,Private,3.00,0,Nestlings Care Ltd,Full inspection,14/09/2021,12/10/2021,10185980,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC473475,,Children's home,18/07/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,North West,North West,Sefton,Southport,Private,5.00,0,New Horizons nw ltd,Full inspection,13/04/2021,18/05/2021,10185220,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC473631,,Children's home,03/03/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Rotherham,Rother Valley,Private,6.00,0,Aspris Children's Services Limited,Full inspection,17/08/2021,20/09/2021,10187164,Requires improvement to be good,,,Requires improvement to be good,Inadequate,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC473631,,Children's home,03/03/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Rotherham,Rother Valley,Private,6.00,0,Aspris Children's Services Limited,Interim inspection,21/12/2021,03/02/2022,10212721,Sustained effectiveness,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC473639,,Children's home,07/02/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,London,London,Camden,Holborn and St Pancras,Private,10.00,0,Area Camden Limited ,Full inspection,13/10/2021,18/11/2021,10185135,Good,,,Requires improvement to be good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC473699,,Children's home,17/03/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East Midlands,East Midlands,Lincolnshire,South Holland and The Deepings,Private,4.00,0,Unique Care Homes Support Limited,Full inspection,12/10/2021,16/11/2021,10185719,Inadequate,,,Inadequate,Inadequate,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC473699,,Children's home,17/03/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East Midlands,East Midlands,Lincolnshire,South Holland and The Deepings,Private,4.00,0,Unique Care Homes Support Limited,Full inspection,11/01/2022,23/02/2022,10210477,Requires improvement to be good,,,Requires improvement to be good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC473699,,Children's home,17/03/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East Midlands,East Midlands,Lincolnshire,South Holland and The Deepings,Private,4.00,0,Unique Care Homes Support Limited,Monitoring inspection,01/12/2021,04/01/2022,10216238,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC473713,106965,Residential Special School,11/11/2013,Active,The Robert Ogden School,Clayton Lane,Thurnscoe  ,ROTHERHAM,South Yorkshire,S63 0BG,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Barnsley,Wentworth and Dearne,Voluntary,10.00,0,National Autistic Society (The),Full inspection,13/09/2021,25/10/2021,10183521,Outstanding,,,Outstanding,Outstanding,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC473877,,Children's home,28/03/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,Kent,North Thanet,Private,2.00,0,Pilgrims Corner Limited,Full inspection,08/02/2022,11/04/2022,10186997,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC474041,,Children's home,30/04/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,West Midlands,West Midlands,Shropshire,North Shropshire,Private,2.00,0,Keys Nhcc Ltd,Full inspection,28/04/2021,25/05/2021,10187422,Good,,,Good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC474150,,Children's home,11/02/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,Buckinghamshire,Buckingham,Private,4.00,0,Benjamin UK Ltd,Full inspection,06/07/2021,27/08/2021,10185673,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC474179,,Children's home,29/04/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,West Midlands,West Midlands,Staffordshire,Burton,Private,4.00,0,Haven Care Group Ltd,Monitoring inspection,06/09/2021,05/10/2021,10205002,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC474179,,Children's home,29/04/2014,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,West Midlands,West Midlands,Staffordshire,Burton,Private,4.00,0,Haven Care Group Ltd,Full inspection,02/11/2021,08/12/2021,10205001,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
